DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
2021-11-27 11:00:00,2021-11-27,11:00:00,5,3,1,0.226
2021-11-27 11:15:00,2021-11-27,11:15:00,5,3,1,0.3545
2021-11-27 11:30:00,2021-11-27,11:30:00,5,3,1,0.483
2021-11-27 11:45:00,2021-11-27,11:45:00,5,3,1,0.423
2021-11-27 12:00:00,2021-11-27,12:00:00,5,3,1,0.363
2021-11-27 12:15:00,2021-11-27,12:15:00,5,3,1,0.313
2021-11-27 12:30:00,2021-11-27,12:30:00,5,3,1,0.263
2021-11-27 12:45:00,2021-11-27,12:45:00,5,3,1,0.2125
2021-11-27 13:00:00,2021-11-27,13:00:00,5,3,1,0.162
2021-11-27 13:15:00,2021-11-27,13:15:00,5,3,1,0.4559999999999999
2021-11-27 13:30:00,2021-11-27,13:30:00,5,3,1,0.75
2021-11-27 13:45:00,2021-11-27,13:45:00,5,3,1,0.491
2021-11-27 14:00:00,2021-11-27,14:00:00,5,3,1,0.232
2021-11-27 14:15:00,2021-11-27,14:15:00,5,3,1,0.1835
2021-11-27 14:30:00,2021-11-27,14:30:00,5,3,1,0.135
2021-11-27 14:45:00,2021-11-27,14:45:00,5,3,1,0.195
2021-11-27 15:00:00,2021-11-27,15:00:00,5,3,1,0.255
2021-11-27 15:15:00,2021-11-27,15:15:00,5,3,1,0.2285
2021-11-27 15:30:00,2021-11-27,15:30:00,5,3,1,0.202
2021-11-27 15:45:00,2021-11-27,15:45:00,5,3,1,0.233
2021-11-27 16:00:00,2021-11-27,16:00:00,5,3,1,0.264
2021-11-27 16:15:00,2021-11-27,16:15:00,5,3,1,0.279
2021-11-27 16:30:00,2021-11-27,16:30:00,5,3,1,0.294
2021-11-27 16:45:00,2021-11-27,16:45:00,5,3,1,0.3315
2021-11-27 17:00:00,2021-11-27,17:00:00,5,3,1,0.369
2021-11-27 17:15:00,2021-11-27,17:15:00,5,3,1,0.4345
2021-11-27 17:30:00,2021-11-27,17:30:00,5,3,0,0.5
2021-11-27 17:45:00,2021-11-27,17:45:00,5,3,0,0.4325
2021-11-27 18:00:00,2021-11-27,18:00:00,5,3,0,0.365
2021-11-27 18:15:00,2021-11-27,18:15:00,5,3,0,0.369
2021-11-27 18:30:00,2021-11-27,18:30:00,5,3,0,0.373
2021-11-27 18:45:00,2021-11-27,18:45:00,5,3,0,0.363
2021-11-27 19:00:00,2021-11-27,19:00:00,5,3,0,0.353
2021-11-27 19:15:00,2021-11-27,19:15:00,5,3,0,0.3934999999999999
2021-11-27 19:30:00,2021-11-27,19:30:00,5,3,0,0.434
2021-11-27 19:45:00,2021-11-27,19:45:00,5,3,0,0.354
2021-11-27 20:00:00,2021-11-27,20:00:00,5,3,0,0.274
2021-11-27 20:15:00,2021-11-27,20:15:00,5,3,0,0.2915
2021-11-27 20:30:00,2021-11-27,20:30:00,5,3,0,0.309
2021-11-27 20:45:00,2021-11-27,20:45:00,5,3,0,0.3215
2021-11-27 21:00:00,2021-11-27,21:00:00,5,3,0,0.334
2021-11-27 21:15:00,2021-11-27,21:15:00,5,3,0,0.352
2021-11-27 21:30:00,2021-11-27,21:30:00,5,3,0,0.37
2021-11-27 21:45:00,2021-11-27,21:45:00,5,3,0,0.3259999999999999
2021-11-27 22:00:00,2021-11-27,22:00:00,5,3,0,0.282
2021-11-27 22:15:00,2021-11-27,22:15:00,5,3,0,0.266
2021-11-27 22:30:00,2021-11-27,22:30:00,5,3,0,0.25
2021-11-27 22:45:00,2021-11-27,22:45:00,5,3,0,0.2535
2021-11-27 23:00:00,2021-11-27,23:00:00,5,3,0,0.257
2021-11-27 23:15:00,2021-11-27,23:15:00,5,3,0,0.2605
2021-11-27 23:30:00,2021-11-27,23:30:00,5,3,0,0.264
2021-11-27 23:45:00,2021-11-27,23:45:00,5,3,0,0.263
2021-11-28 00:00:00,2021-11-28,00:00:00,6,3,0,0.262
2021-11-28 00:15:00,2021-11-28,00:15:00,6,3,0,0.309
2021-11-28 00:30:00,2021-11-28,00:30:00,6,3,0,0.356
2021-11-28 00:45:00,2021-11-28,00:45:00,6,3,0,0.396
2021-11-28 01:00:00,2021-11-28,01:00:00,6,3,0,0.436
2021-11-28 01:15:00,2021-11-28,01:15:00,6,3,0,0.4075
2021-11-28 01:30:00,2021-11-28,01:30:00,6,3,0,0.379
2021-11-28 01:45:00,2021-11-28,01:45:00,6,3,0,0.386
2021-11-28 02:00:00,2021-11-28,02:00:00,6,3,0,0.393
2021-11-28 02:15:00,2021-11-28,02:15:00,6,3,0,0.4555
2021-11-28 02:30:00,2021-11-28,02:30:00,6,3,0,0.518
2021-11-28 02:45:00,2021-11-28,02:45:00,6,3,0,0.432
2021-11-28 03:00:00,2021-11-28,03:00:00,6,3,0,0.346
2021-11-28 03:15:00,2021-11-28,03:15:00,6,3,0,0.251
2021-11-28 03:30:00,2021-11-28,03:30:00,6,3,0,0.156
2021-11-28 03:45:00,2021-11-28,03:45:00,6,3,0,0.143
2021-11-28 04:00:00,2021-11-28,04:00:00,6,3,0,0.13
2021-11-28 04:15:00,2021-11-28,04:15:00,6,3,0,0.127
2021-11-28 04:30:00,2021-11-28,04:30:00,6,3,0,0.124
2021-11-28 04:45:00,2021-11-28,04:45:00,6,3,0,0.121
2021-11-28 05:00:00,2021-11-28,05:00:00,6,3,0,0.118
2021-11-28 05:15:00,2021-11-28,05:15:00,6,3,0,0.121
2021-11-28 05:30:00,2021-11-28,05:30:00,6,3,0,0.124
2021-11-28 05:45:00,2021-11-28,05:45:00,6,3,0,0.143
2021-11-28 06:00:00,2021-11-28,06:00:00,6,3,0,0.162
2021-11-28 06:15:00,2021-11-28,06:15:00,6,3,0,0.1685
2021-11-28 06:30:00,2021-11-28,06:30:00,6,3,0,0.175
2021-11-28 06:45:00,2021-11-28,06:45:00,6,3,0,0.1704999999999999
2021-11-28 07:00:00,2021-11-28,07:00:00,6,3,0,0.166
2021-11-28 07:15:00,2021-11-28,07:15:00,6,3,0,0.217
2021-11-28 07:30:00,2021-11-28,07:30:00,6,3,0,0.268
2021-11-28 07:45:00,2021-11-28,07:45:00,6,3,1,0.2865
2021-11-28 08:00:00,2021-11-28,08:00:00,6,3,1,0.305
2021-11-28 08:15:00,2021-11-28,08:15:00,6,3,1,0.2225
2021-11-28 08:30:00,2021-11-28,08:30:00,6,3,1,0.14
2021-11-28 08:45:00,2021-11-28,08:45:00,6,3,1,0.1325
2021-11-28 09:00:00,2021-11-28,09:00:00,6,3,1,0.125
2021-11-28 09:15:00,2021-11-28,09:15:00,6,3,1,0.1275
2021-11-28 09:30:00,2021-11-28,09:30:00,6,3,1,0.13
2021-11-28 09:45:00,2021-11-28,09:45:00,6,3,1,0.1315
2021-11-28 10:00:00,2021-11-28,10:00:00,6,3,1,0.133
2021-11-28 10:15:00,2021-11-28,10:15:00,6,3,1,0.2455
2021-11-28 10:30:00,2021-11-28,10:30:00,6,3,1,0.358
2021-11-28 10:45:00,2021-11-28,10:45:00,6,3,1,0.2555
2021-11-28 11:00:00,2021-11-28,11:00:00,6,3,1,0.153
2021-11-28 11:15:00,2021-11-28,11:15:00,6,3,1,0.141
2021-11-28 11:30:00,2021-11-28,11:30:00,6,3,1,0.129
2021-11-28 11:45:00,2021-11-28,11:45:00,6,3,1,0.1265
2021-11-28 12:00:00,2021-11-28,12:00:00,6,3,1,0.124
2021-11-28 12:15:00,2021-11-28,12:15:00,6,3,1,0.1245
2021-11-28 12:30:00,2021-11-28,12:30:00,6,3,1,0.125
2021-11-28 12:45:00,2021-11-28,12:45:00,6,3,1,0.121
2021-11-28 13:00:00,2021-11-28,13:00:00,6,3,1,0.117
2021-11-28 13:15:00,2021-11-28,13:15:00,6,3,1,0.119
2021-11-28 13:30:00,2021-11-28,13:30:00,6,3,1,0.121
2021-11-28 13:45:00,2021-11-28,13:45:00,6,3,1,0.1315
2021-11-28 14:00:00,2021-11-28,14:00:00,6,3,1,0.142
2021-11-28 14:15:00,2021-11-28,14:15:00,6,3,1,0.1205
2021-11-28 14:30:00,2021-11-28,14:30:00,6,3,1,0.099
2021-11-28 14:45:00,2021-11-28,14:45:00,6,3,1,0.193
2021-11-28 15:00:00,2021-11-28,15:00:00,6,3,1,0.287
2021-11-28 15:15:00,2021-11-28,15:15:00,6,3,1,0.2169999999999999
2021-11-28 15:30:00,2021-11-28,15:30:00,6,3,1,0.147
2021-11-28 15:45:00,2021-11-28,15:45:00,6,3,1,0.1475
2021-11-28 16:00:00,2021-11-28,16:00:00,6,3,1,0.148
2021-11-28 16:15:00,2021-11-28,16:15:00,6,3,1,0.1835
2021-11-28 16:30:00,2021-11-28,16:30:00,6,3,1,0.219
2021-11-28 16:45:00,2021-11-28,16:45:00,6,3,1,0.2375
2021-11-28 17:00:00,2021-11-28,17:00:00,6,3,1,0.256
2021-11-28 17:15:00,2021-11-28,17:15:00,6,3,1,0.22
2021-11-28 17:30:00,2021-11-28,17:30:00,6,3,0,0.184
2021-11-28 17:45:00,2021-11-28,17:45:00,6,3,0,0.2345
2021-11-28 18:00:00,2021-11-28,18:00:00,6,3,0,0.285
2021-11-28 18:15:00,2021-11-28,18:15:00,6,3,0,0.352
2021-11-28 18:30:00,2021-11-28,18:30:00,6,3,0,0.419
2021-11-28 18:45:00,2021-11-28,18:45:00,6,3,0,0.4275
2021-11-28 19:00:00,2021-11-28,19:00:00,6,3,0,0.436
2021-11-28 19:15:00,2021-11-28,19:15:00,6,3,0,0.3655
2021-11-28 19:30:00,2021-11-28,19:30:00,6,3,0,0.295
2021-11-28 19:45:00,2021-11-28,19:45:00,6,3,0,0.2915
2021-11-28 20:00:00,2021-11-28,20:00:00,6,3,0,0.288
2021-11-28 20:15:00,2021-11-28,20:15:00,6,3,0,0.36
2021-11-28 20:30:00,2021-11-28,20:30:00,6,3,0,0.432
2021-11-28 20:45:00,2021-11-28,20:45:00,6,3,0,0.3805
2021-11-28 21:00:00,2021-11-28,21:00:00,6,3,0,0.329
2021-11-28 21:15:00,2021-11-28,21:15:00,6,3,0,0.3365
2021-11-28 21:30:00,2021-11-28,21:30:00,6,3,0,0.344
2021-11-28 21:45:00,2021-11-28,21:45:00,6,3,0,0.3854999999999999
2021-11-28 22:00:00,2021-11-28,22:00:00,6,3,0,0.427
2021-11-28 22:15:00,2021-11-28,22:15:00,6,3,0,0.7934999999999999
2021-11-28 22:30:00,2021-11-28,22:30:00,6,3,0,1.16
2021-11-28 22:45:00,2021-11-28,22:45:00,6,3,0,1.0135
2021-11-28 23:00:00,2021-11-28,23:00:00,6,3,0,0.867
2021-11-28 23:15:00,2021-11-28,23:15:00,6,3,0,0.608
2021-11-28 23:30:00,2021-11-28,23:30:00,6,3,0,0.349
2021-11-28 23:45:00,2021-11-28,23:45:00,6,3,0,0.377
2021-11-29 00:00:00,2021-11-29,00:00:00,0,3,0,0.405
2021-11-29 00:15:00,2021-11-29,00:15:00,0,3,0,0.39
2021-11-29 00:30:00,2021-11-29,00:30:00,0,3,0,0.375
2021-11-29 00:45:00,2021-11-29,00:45:00,0,3,0,0.4445
2021-11-29 01:00:00,2021-11-29,01:00:00,0,3,0,0.514
2021-11-29 01:15:00,2021-11-29,01:15:00,0,3,0,0.3785
2021-11-29 01:30:00,2021-11-29,01:30:00,0,3,0,0.243
2021-11-29 01:45:00,2021-11-29,01:45:00,0,3,0,0.2764999999999999
2021-11-29 02:00:00,2021-11-29,02:00:00,0,3,0,0.31
2021-11-29 02:15:00,2021-11-29,02:15:00,0,3,0,0.4115
2021-11-29 02:30:00,2021-11-29,02:30:00,0,3,0,0.513
2021-11-29 02:45:00,2021-11-29,02:45:00,0,3,0,0.34
2021-11-29 03:00:00,2021-11-29,03:00:00,0,3,0,0.167
2021-11-29 03:15:00,2021-11-29,03:15:00,0,3,0,0.148
2021-11-29 03:30:00,2021-11-29,03:30:00,0,3,0,0.129
2021-11-29 03:45:00,2021-11-29,03:45:00,0,3,0,0.126
2021-11-29 04:00:00,2021-11-29,04:00:00,0,3,0,0.123
2021-11-29 04:15:00,2021-11-29,04:15:00,0,3,0,0.122
2021-11-29 04:30:00,2021-11-29,04:30:00,0,3,0,0.121
2021-11-29 04:45:00,2021-11-29,04:45:00,0,3,0,0.1235
2021-11-29 05:00:00,2021-11-29,05:00:00,0,3,0,0.126
2021-11-29 05:15:00,2021-11-29,05:15:00,0,3,0,0.126
2021-11-29 05:30:00,2021-11-29,05:30:00,0,3,0,0.126
2021-11-29 05:45:00,2021-11-29,05:45:00,0,3,0,0.126
2021-11-29 06:00:00,2021-11-29,06:00:00,0,3,0,0.126
2021-11-29 06:15:00,2021-11-29,06:15:00,0,3,0,0.142
2021-11-29 06:30:00,2021-11-29,06:30:00,0,3,0,0.158
2021-11-29 06:45:00,2021-11-29,06:45:00,0,3,0,0.174
2021-11-29 07:00:00,2021-11-29,07:00:00,0,3,0,0.19
2021-11-29 07:15:00,2021-11-29,07:15:00,0,3,0,0.358
2021-11-29 07:30:00,2021-11-29,07:30:00,0,3,0,0.526
2021-11-29 07:45:00,2021-11-29,07:45:00,0,3,1,0.5395
2021-11-29 08:00:00,2021-11-29,08:00:00,0,3,1,0.553
2021-11-29 08:15:00,2021-11-29,08:15:00,0,3,1,0.343
2021-11-29 08:30:00,2021-11-29,08:30:00,0,3,1,0.133
2021-11-29 08:45:00,2021-11-29,08:45:00,0,3,1,0.127
2021-11-29 09:00:00,2021-11-29,09:00:00,0,3,1,0.121
2021-11-29 09:15:00,2021-11-29,09:15:00,0,3,1,0.124
2021-11-29 09:30:00,2021-11-29,09:30:00,0,3,1,0.127
2021-11-29 09:45:00,2021-11-29,09:45:00,0,3,1,0.128
2021-11-29 10:00:00,2021-11-29,10:00:00,0,3,1,0.129
2021-11-29 10:15:00,2021-11-29,10:15:00,0,3,1,0.137
2021-11-29 10:30:00,2021-11-29,10:30:00,0,3,1,0.145
2021-11-29 10:45:00,2021-11-29,10:45:00,0,3,1,0.145
2021-11-29 11:00:00,2021-11-29,11:00:00,0,3,1,0.145
2021-11-29 11:15:00,2021-11-29,11:15:00,0,3,1,0.147
2021-11-29 11:30:00,2021-11-29,11:30:00,0,3,1,0.149
2021-11-29 11:45:00,2021-11-29,11:45:00,0,3,1,0.1515
2021-11-29 12:00:00,2021-11-29,12:00:00,0,3,1,0.154
2021-11-29 12:15:00,2021-11-29,12:15:00,0,3,1,0.155
2021-11-29 12:30:00,2021-11-29,12:30:00,0,3,1,0.156
2021-11-29 12:45:00,2021-11-29,12:45:00,0,3,1,0.2239999999999999
2021-11-29 13:00:00,2021-11-29,13:00:00,0,3,1,0.292
2021-11-29 13:15:00,2021-11-29,13:15:00,0,3,1,0.244
2021-11-29 13:30:00,2021-11-29,13:30:00,0,3,1,0.196
2021-11-29 13:45:00,2021-11-29,13:45:00,0,3,1,0.1755
2021-11-29 14:00:00,2021-11-29,14:00:00,0,3,1,0.155
2021-11-29 14:15:00,2021-11-29,14:15:00,0,3,1,0.2304999999999999
2021-11-29 14:30:00,2021-11-29,14:30:00,0,3,1,0.306
2021-11-29 14:45:00,2021-11-29,14:45:00,0,3,1,0.248
2021-11-29 15:00:00,2021-11-29,15:00:00,0,3,1,0.19
2021-11-29 15:15:00,2021-11-29,15:15:00,0,3,1,0.1765
2021-11-29 15:30:00,2021-11-29,15:30:00,0,3,1,0.163
2021-11-29 15:45:00,2021-11-29,15:45:00,0,3,1,0.158
2021-11-29 16:00:00,2021-11-29,16:00:00,0,3,1,0.153
2021-11-29 16:15:00,2021-11-29,16:15:00,0,3,1,0.1399999999999999
2021-11-29 16:30:00,2021-11-29,16:30:00,0,3,1,0.127
2021-11-29 16:45:00,2021-11-29,16:45:00,0,3,1,0.148
2021-11-29 17:00:00,2021-11-29,17:00:00,0,3,1,0.169
2021-11-29 17:15:00,2021-11-29,17:15:00,0,3,1,0.377
2021-11-29 17:30:00,2021-11-29,17:30:00,0,3,0,0.585
2021-11-29 17:45:00,2021-11-29,17:45:00,0,3,0,0.469
2021-11-29 18:00:00,2021-11-29,18:00:00,0,3,0,0.353
2021-11-29 18:15:00,2021-11-29,18:15:00,0,3,0,0.384
2021-11-29 18:30:00,2021-11-29,18:30:00,0,3,0,0.415
2021-11-29 18:45:00,2021-11-29,18:45:00,0,3,0,0.6015
2021-11-29 19:00:00,2021-11-29,19:00:00,0,3,0,0.788
2021-11-29 19:15:00,2021-11-29,19:15:00,0,3,0,0.6145
2021-11-29 19:30:00,2021-11-29,19:30:00,0,3,0,0.441
2021-11-29 19:45:00,2021-11-29,19:45:00,0,3,0,0.4245
2021-11-29 20:00:00,2021-11-29,20:00:00,0,3,0,0.408
2021-11-29 20:15:00,2021-11-29,20:15:00,0,3,0,0.3455
2021-11-29 20:30:00,2021-11-29,20:30:00,0,3,0,0.283
2021-11-29 20:45:00,2021-11-29,20:45:00,0,3,0,0.2804999999999999
2021-11-29 21:00:00,2021-11-29,21:00:00,0,3,0,0.278
2021-11-29 21:15:00,2021-11-29,21:15:00,0,3,0,0.286
2021-11-29 21:30:00,2021-11-29,21:30:00,0,3,0,0.294
2021-11-29 21:45:00,2021-11-29,21:45:00,0,3,0,0.3265
2021-11-29 22:00:00,2021-11-29,22:00:00,0,3,0,0.359
2021-11-29 22:15:00,2021-11-29,22:15:00,0,3,0,0.3085
2021-11-29 22:30:00,2021-11-29,22:30:00,0,3,0,0.258
2021-11-29 22:45:00,2021-11-29,22:45:00,0,3,0,0.2665
2021-11-29 23:00:00,2021-11-29,23:00:00,0,3,0,0.275
2021-11-29 23:15:00,2021-11-29,23:15:00,0,3,0,0.2645
2021-11-29 23:30:00,2021-11-29,23:30:00,0,3,0,0.254
2021-11-29 23:45:00,2021-11-29,23:45:00,0,3,0,0.276
2021-11-30 00:00:00,2021-11-30,00:00:00,1,3,0,0.298
2021-11-30 00:15:00,2021-11-30,00:15:00,1,3,0,0.3405
2021-11-30 00:30:00,2021-11-30,00:30:00,1,3,0,0.383
2021-11-30 00:45:00,2021-11-30,00:45:00,1,3,0,0.425
2021-11-30 01:00:00,2021-11-30,01:00:00,1,3,0,0.467
2021-11-30 01:15:00,2021-11-30,01:15:00,1,3,0,0.496
2021-11-30 01:30:00,2021-11-30,01:30:00,1,3,0,0.525
2021-11-30 01:45:00,2021-11-30,01:45:00,1,3,0,0.3515
2021-11-30 02:00:00,2021-11-30,02:00:00,1,3,0,0.178
2021-11-30 02:15:00,2021-11-30,02:15:00,1,3,0,0.2045
2021-11-30 02:30:00,2021-11-30,02:30:00,1,3,0,0.231
2021-11-30 02:45:00,2021-11-30,02:45:00,1,3,0,0.18
2021-11-30 03:00:00,2021-11-30,03:00:00,1,3,0,0.129
2021-11-30 03:15:00,2021-11-30,03:15:00,1,3,0,0.1285
2021-11-30 03:30:00,2021-11-30,03:30:00,1,3,0,0.128
2021-11-30 03:45:00,2021-11-30,03:45:00,1,3,0,0.128
2021-11-30 04:00:00,2021-11-30,04:00:00,1,3,0,0.128
2021-11-30 04:15:00,2021-11-30,04:15:00,1,3,0,0.122
2021-11-30 04:30:00,2021-11-30,04:30:00,1,3,0,0.116
2021-11-30 04:45:00,2021-11-30,04:45:00,1,3,0,0.121
2021-11-30 05:00:00,2021-11-30,05:00:00,1,3,0,0.126
2021-11-30 05:15:00,2021-11-30,05:15:00,1,3,0,0.1245
2021-11-30 05:30:00,2021-11-30,05:30:00,1,3,0,0.123
2021-11-30 05:45:00,2021-11-30,05:45:00,1,3,0,0.124
2021-11-30 06:00:00,2021-11-30,06:00:00,1,3,0,0.125
2021-11-30 06:15:00,2021-11-30,06:15:00,1,3,0,0.1465
2021-11-30 06:30:00,2021-11-30,06:30:00,1,3,0,0.168
2021-11-30 06:45:00,2021-11-30,06:45:00,1,3,0,0.166
2021-11-30 07:00:00,2021-11-30,07:00:00,1,3,0,0.164
2021-11-30 07:15:00,2021-11-30,07:15:00,1,3,0,0.1805
2021-11-30 07:30:00,2021-11-30,07:30:00,1,3,0,0.197
2021-11-30 07:45:00,2021-11-30,07:45:00,1,3,1,0.2794999999999999
2021-11-30 08:00:00,2021-11-30,08:00:00,1,3,1,0.362
2021-11-30 08:15:00,2021-11-30,08:15:00,1,3,1,0.2615
2021-11-30 08:30:00,2021-11-30,08:30:00,1,3,1,0.161
2021-11-30 08:45:00,2021-11-30,08:45:00,1,3,1,0.1445
2021-11-30 09:00:00,2021-11-30,09:00:00,1,3,1,0.128
2021-11-30 09:15:00,2021-11-30,09:15:00,1,3,1,0.127
2021-11-30 09:30:00,2021-11-30,09:30:00,1,3,1,0.126
2021-11-30 09:45:00,2021-11-30,09:45:00,1,3,1,0.1255
2021-11-30 10:00:00,2021-11-30,10:00:00,1,3,1,0.125
2021-11-30 10:15:00,2021-11-30,10:15:00,1,3,1,0.2605
2021-11-30 10:30:00,2021-11-30,10:30:00,1,3,1,0.396
2021-11-30 10:45:00,2021-11-30,10:45:00,1,3,1,0.3545
2021-11-30 11:00:00,2021-11-30,11:00:00,1,3,1,0.313
2021-11-30 11:15:00,2021-11-30,11:15:00,1,3,1,0.2345
2021-11-30 11:30:00,2021-11-30,11:30:00,1,3,1,0.156
2021-11-30 11:45:00,2021-11-30,11:45:00,1,3,1,0.1565
2021-11-30 12:00:00,2021-11-30,12:00:00,1,3,1,0.157
2021-11-30 12:15:00,2021-11-30,12:15:00,1,3,1,0.1615
2021-11-30 12:30:00,2021-11-30,12:30:00,1,3,1,0.166
2021-11-30 12:45:00,2021-11-30,12:45:00,1,3,1,0.1565
2021-11-30 13:00:00,2021-11-30,13:00:00,1,3,1,0.147
2021-11-30 13:15:00,2021-11-30,13:15:00,1,3,1,0.1735
2021-11-30 13:30:00,2021-11-30,13:30:00,1,3,1,0.2
2021-11-30 13:45:00,2021-11-30,13:45:00,1,3,1,0.2355
2021-11-30 14:00:00,2021-11-30,14:00:00,1,3,1,0.271
2021-11-30 14:15:00,2021-11-30,14:15:00,1,3,1,0.256
2021-11-30 14:30:00,2021-11-30,14:30:00,1,3,1,0.241
2021-11-30 14:45:00,2021-11-30,14:45:00,1,3,1,0.2695
2021-11-30 15:00:00,2021-11-30,15:00:00,1,3,1,0.298
2021-11-30 15:15:00,2021-11-30,15:15:00,1,3,1,0.2345
2021-11-30 15:30:00,2021-11-30,15:30:00,1,3,1,0.171
2021-11-30 15:45:00,2021-11-30,15:45:00,1,3,1,0.194
2021-11-30 16:00:00,2021-11-30,16:00:00,1,3,1,0.217
2021-11-30 16:15:00,2021-11-30,16:15:00,1,3,1,0.2855
2021-11-30 16:30:00,2021-11-30,16:30:00,1,3,1,0.354
2021-11-30 16:45:00,2021-11-30,16:45:00,1,3,1,0.3665
2021-11-30 17:00:00,2021-11-30,17:00:00,1,3,1,0.379
2021-11-30 17:15:00,2021-11-30,17:15:00,1,3,1,0.3475
2021-11-30 17:30:00,2021-11-30,17:30:00,1,3,0,0.316
2021-11-30 17:45:00,2021-11-30,17:45:00,1,3,0,0.3225
2021-11-30 18:00:00,2021-11-30,18:00:00,1,3,0,0.329
2021-11-30 18:15:00,2021-11-30,18:15:00,1,3,0,0.4034999999999999
2021-11-30 18:30:00,2021-11-30,18:30:00,1,3,0,0.478
2021-11-30 18:45:00,2021-11-30,18:45:00,1,3,0,0.415
2021-11-30 19:00:00,2021-11-30,19:00:00,1,3,0,0.352
2021-11-30 19:15:00,2021-11-30,19:15:00,1,3,0,0.375
2021-11-30 19:30:00,2021-11-30,19:30:00,1,3,0,0.398
2021-11-30 19:45:00,2021-11-30,19:45:00,1,3,0,0.354
2021-11-30 20:00:00,2021-11-30,20:00:00,1,3,0,0.31
2021-11-30 20:15:00,2021-11-30,20:15:00,1,3,0,0.2905
2021-11-30 20:30:00,2021-11-30,20:30:00,1,3,0,0.271
2021-11-30 20:45:00,2021-11-30,20:45:00,1,3,0,0.294
2021-11-30 21:00:00,2021-11-30,21:00:00,1,3,0,0.317
2021-11-30 21:15:00,2021-11-30,21:15:00,1,3,0,0.28
2021-11-30 21:30:00,2021-11-30,21:30:00,1,3,0,0.243
2021-11-30 21:45:00,2021-11-30,21:45:00,1,3,0,0.2715
2021-11-30 22:00:00,2021-11-30,22:00:00,1,3,0,0.3
2021-11-30 22:15:00,2021-11-30,22:15:00,1,3,0,0.276
2021-11-30 22:30:00,2021-11-30,22:30:00,1,3,0,0.252
2021-11-30 22:45:00,2021-11-30,22:45:00,1,3,0,0.265
2021-11-30 23:00:00,2021-11-30,23:00:00,1,3,0,0.278
2021-11-30 23:15:00,2021-11-30,23:15:00,1,3,0,0.3515
2021-11-30 23:30:00,2021-11-30,23:30:00,1,3,0,0.425
2021-11-30 23:45:00,2021-11-30,23:45:00,1,3,0,0.401
2021-12-01 00:00:00,2021-12-01,00:00:00,2,0,0,0.377
2021-12-01 00:15:00,2021-12-01,00:15:00,2,0,0,0.47
2021-12-01 00:30:00,2021-12-01,00:30:00,2,0,0,0.563
2021-12-01 00:45:00,2021-12-01,00:45:00,2,0,0,0.4554999999999999
2021-12-01 01:00:00,2021-12-01,01:00:00,2,0,0,0.348
2021-12-01 01:15:00,2021-12-01,01:15:00,2,0,0,0.303
2021-12-01 01:30:00,2021-12-01,01:30:00,2,0,0,0.258
2021-12-01 01:45:00,2021-12-01,01:45:00,2,0,0,0.2724999999999999
2021-12-01 02:00:00,2021-12-01,02:00:00,2,0,0,0.287
2021-12-01 02:15:00,2021-12-01,02:15:00,2,0,0,0.381
2021-12-01 02:30:00,2021-12-01,02:30:00,2,0,0,0.475
2021-12-01 02:45:00,2021-12-01,02:45:00,2,0,0,0.2985
2021-12-01 03:00:00,2021-12-01,03:00:00,2,0,0,0.122
2021-12-01 03:15:00,2021-12-01,03:15:00,2,0,0,0.126
2021-12-01 03:30:00,2021-12-01,03:30:00,2,0,0,0.13
2021-12-01 03:45:00,2021-12-01,03:45:00,2,0,0,0.1295
2021-12-01 04:00:00,2021-12-01,04:00:00,2,0,0,0.129
2021-12-01 04:15:00,2021-12-01,04:15:00,2,0,0,0.1255
2021-12-01 04:30:00,2021-12-01,04:30:00,2,0,0,0.122
2021-12-01 04:45:00,2021-12-01,04:45:00,2,0,0,0.1225
2021-12-01 05:00:00,2021-12-01,05:00:00,2,0,0,0.123
2021-12-01 05:15:00,2021-12-01,05:15:00,2,0,0,0.125
2021-12-01 05:30:00,2021-12-01,05:30:00,2,0,0,0.127
2021-12-01 05:45:00,2021-12-01,05:45:00,2,0,0,0.1315
2021-12-01 06:00:00,2021-12-01,06:00:00,2,0,0,0.136
2021-12-01 06:15:00,2021-12-01,06:15:00,2,0,0,0.1515
2021-12-01 06:30:00,2021-12-01,06:30:00,2,0,0,0.167
2021-12-01 06:45:00,2021-12-01,06:45:00,2,0,0,0.162
2021-12-01 07:00:00,2021-12-01,07:00:00,2,0,0,0.157
2021-12-01 07:15:00,2021-12-01,07:15:00,2,0,0,0.1659999999999999
2021-12-01 07:30:00,2021-12-01,07:30:00,2,0,0,0.175
2021-12-01 07:45:00,2021-12-01,07:45:00,2,0,1,0.2435
2021-12-01 08:00:00,2021-12-01,08:00:00,2,0,1,0.312
2021-12-01 08:15:00,2021-12-01,08:15:00,2,0,1,0.2274999999999999
2021-12-01 08:30:00,2021-12-01,08:30:00,2,0,1,0.143
2021-12-01 08:45:00,2021-12-01,08:45:00,2,0,1,0.1345
2021-12-01 09:00:00,2021-12-01,09:00:00,2,0,1,0.126
2021-12-01 09:15:00,2021-12-01,09:15:00,2,0,1,0.28
2021-12-01 09:30:00,2021-12-01,09:30:00,2,0,1,0.434
2021-12-01 09:45:00,2021-12-01,09:45:00,2,0,1,0.6185
2021-12-01 10:00:00,2021-12-01,10:00:00,2,0,1,0.803
2021-12-01 10:15:00,2021-12-01,10:15:00,2,0,1,0.5235000000000001
